NAME	troph	ring	schiz	F	M
PVP01_0205500	120.025266754452	48.6599438232591	5.26202957848527	42.7505771383005	18.7730383008975
PVP01_0205600	39.5961440048633	67.7404012068203	3.54681495578945	8.13042982230969	1
PVP01_0205700	237.276600412653	13.1332100656093	22.0418380181428	172.15910025686	269.530586828831
PVP01_0206100	2.01684721220697	6.63507269243773	126.937986974569	11.4620020087044	20.8267145151377
PVP01_0206600	321.696406686455	1991.74669779393	49.7458595682584	284.106768508813	114.832853414087
PVP01_0206900	311.745592355036	66.4131555147646	27.8429985919006	78.290957196282	10.91945403325
PVP01_0207000	9.60002571086727	5.30804295076586	39.871751736158	1	1
PVP01_0207200	74.9673567903642	11.0194175004346	6.32978014656895	1	1
PVP01_0208000	25.7254038185276	3.42765585550592	26.9408941874732	37.2446116898378	1
PVP01_0208100	361.471746404624	2673.60578583656	386.693945793897	99.841185317918	313.676066156686
PVP01_0208400	4.75547014213599	21.5706830221178	1	9.84853954854751	1
PVP01_0208600	79.0149477812869	12.3121678722819	206.156868144193	199.881165500273	829.965463317264
PVP01_0208900	182.245011135761	20.2582048981122	44.5969624052653	258.574591064295	42.4171291689167
PVP01_0209300	355.785855600977	67.6677249016577	21.1927052597096	13.3909574532311	16.8750317500635
PVP01_0209700	506.721010580886	40.7803928422612	175.556118976428	196.759704341446	14.5253939270981
PVP01_0209900	14.5028440384362	1	1	1	1
PVP01_0210000	2.57466087377337	1	6.9428299756344	196.259837787534	50.7809637594584
PVP01_0210200	416.561706551786	123.356262319	31.3606757175968	183.011810566443	1
PVP01_0210300	178.341969933843	242.839383520364	18.0717341869479	119.900367212494	29.4713720354184
PVP01_0210500	143.630768632296	508.368499301676	11573.713867174	26.164076279454	631.463107064299
PVP01_0210600	45.1083984229111	2.93072556666795	138.903484231634	60.0912945823861	1
PVP01_0210800	296.611742846177	108.81663532379	14.9939030438851	94.8054804880176	24.8125476250952
PVP01_0210900	130.564644318364	4.3999728002176	27.9317558343765	1831.92735618079	30.1928185666326
PVP01_0211200	37.4737475327308	31.1931574009075	288.212269258386	8.33207710412283	185.598142859784
PVP01_0211300	123.144512477721	14.42908476353	21.1295825972012	615.934133648322	26.5206206614945
PVP01_0211500	458.775266953621	171.050732020947	29.8898770751811	65.6237298674717	40.6875793751587
PVP01_0211700	115.73675130172	7.62210111707451	92.5905053282911	275.232833787357	32.9114762967471
PVP01_0212000	885.084054478109	155.263315225097	305.645490007671	635.518369420172	3242.91990579238
PVP01_0212400	504.76470735673	93.3135058881255	54.0596826051108	133.976047194934	46.7426554524472
PVP01_0212500	403.039227371457	139.087626714756	33.1856686548505	45.9939795841239	16.8750317500635
PVP01_0213000	241.43191931928	46.4026469789082	17.4585124805279	145.674921791481	8.93751587503175
PVP01_0213100	499.338762299975	110.412210746867	26.2249737595231	66.4659944454911	36.1053844110949
PVP01_0214200	1.71818339818529	1	1	9.64879824948324	171.215830249953
PVP01_0214300	121.112479220408	34.0761999619708	35.8814517471422	383.031574219438	2122.73630827369
PVP01_0214400	101.78296846126	15.4934317184363	1833.32075496038	518.616115529929	63.8159410370192
PVP01_0214700	35.8997120951972	59.3217103747307	6.34102440848155	15.1413832337491	8.93751587503175
PVP01_0214900	39.7900142243036	41.1297642378138	10.1035280790209	1	1
PVP01_0215000	255.709611205362	1469.46860923651	41.8252662319539	128.724875229639	59.6262879057802
PVP01_0215100	361.744918206576	3183.06311271058	64.8298070271492	543.56644407749	65.1642249923964
PVP01_0215300	326.065424317781	87.9198003536335	54.7876796455375	563.921834683547	10.91945403325
PVP01_0215400	41.3630965663772	2.6204303863106	785.904906321791	758.993052859287	1
PVP01_0215900	108.304821241238	66.3664721400159	34.0621924588375	1	1
PVP01_0216100	15.5964784047479	1	97.7771848710659	133.983863605949	134.031368109029
PVP01_0302500	177.892776225156	35.0403833005898	41.9844229615663	31.3964281799572	1
PVP01_0302700	54.1819444448856	11.4772660993886	6.34472699492931	9.84853954854751	8.93751587503175
PVP01_0303300	4.78487487077446	1	464.734960023497	55.2868906402811	16.7433208961098
PVP01_0303500	27.3999809990126	20.8097048696476	2.21015562601351	1	1
PVP01_0304100	42.3841726753384	33.3095405990079	11048.5241695747	28.2053220249285	128.551213555275
PVP01_0304200	55.096841371228	1	215.751061165943	878.869337193678	620.789222643304
PVP01_0304400	125.907264311532	696.512890326121	60.3716904343589	34.6497100868065	38.7613552465039
PVP01_0305000	51.3364993672727	88.845646698471	12.633133143359	8.11718444183481	1
PVP01_0305100	37.1229681223625	9.04952401958274	27.3628974928276	229.401263967932	2024.6941702507
PVP01_0305900	27.7780109072324	1	1	1	1
PVP01_0306100	140.033949300854	14.1669215456373	4.29852107083444	96.9896357677049	32.1415080946584
PVP01_0306400	352.724580790454	68.4610708725634	472.543180616534	280.145441518171	40.3877060428106
PVP01_0306700	118.074550015064	409.180233212944	18.1877560769546	103.148986958754	1
PVP01_0306800	79.998316003988	290.559812057015	10.0713624133994	37.3035724292752	17.6708343752605
PVP01_0307100	248.630776815206	24.9134987432635	904.036809581864	161.135989962329	175.391933203829
PVP01_0307300	3.68862425186708	4.252878797736	17.2964337828414	25.0957779867883	1
PVP01_0307500	9.50910721501237	29.9611904138985	11.5572151453634	88.5677972794388	620.227347947529
PVP01_0307700	273.478925947503	76.5746711828025	16.8612029213007	17.1212390075166	39.2410053218415
PVP01_0307800	669.736962883636	45.4901772624966	270.128414424698	203.351393996742	2425.84344365174
PVP01_0308400	86.5901369559302	329.661069398992	59.4479800710718	34.6454647332594	42.7310019613571
PVP01_0308500	208.56778622282	1317.68003021293	163.342772050083	78.2306600696197	32.9070865639258
PVP01_0308700	122.657418086577	232.485953618121	18.9873913709092	33.6095953131862	49.9500220275099
PVP01_0309100	667.993895549657	3371.60868347442	3822.36347375456	346.458247751333	294.505165235126
PVP01_0309200	1.6302277390958	3.115417160264	1	31.5388427493242	22.3346987540536
PVP01_0309800	36.7978622842977	6.15443066657621	16.9308189887817	2809.31170042735	1
PVP01_0310400	81.7504718373216	13.4774245682523	3.26284679841464	6.48389927173818	68.3202182212053
PVP01_0311000	11.1583254226	3.0819453697535	19.8253386928285	466.960168544556	86.6705274241409
PVP01_0311400	440.200970938251	30.7867478226143	594.436059357425	83.931814687528	139.384907131837
PVP01_0311800	990.140689439667	3915.81763268625	129.731357955622	782.290748411671	536.698929500377
PVP01_0311900	344.07208734457	2735.28694078961	316.603292584868	30.9546878593355	45.4899481390878
PVP01_0312000	101.0565150269	2148.94460698406	172.674364771323	26.164076279454	46.7994290337847
PVP01_0312400	675.717935507556	63.8371661067851	595.595366946959	85.1312633900193	65.3674203866139
PVP01_0312600	16.5006416448524	44.3264759587106	7.54171981814019	1	26.5206206614945
PVP01_0312800	14.5565047803647	1.78907914463821	3.1900048180106	8.62049914269385	73.6740091663303
PVP01_0313000	413.782272892912	55.9420148169786	77.8955315832647	254.241120280972	29.5301278149726
PVP01_0313100	330.031219500107	402.907234228751	28.7589257277238	145.02589204866	45.0626758345434
PVP01_0313300	431.718975468119	14.7651630915859	1198.55247392147	151.637729123909	2086.48970916519
PVP01_0313400	86.9439184824752	11.4264207604897	424.514247155266	625.971826617288	307.634464570929
PVP01_0313700	246.84595432725	76.4636225629465	18.0525971032904	171.289481826623	10.91945403325
PVP01_0313900	445.82156338583	39.7160550256497	38.1747900378482	171.19596304228	3223.25080845378
PVP01_0314000	2.77357028232305	1	2.21015562601351	11.8607113765952	81.9845294501988
PVP01_0314400	245.319714328779	29.383750271998	15.2522638222332	31.4509971729922	1
PVP01_0314800	413.004617300249	47.6021798901795	65.0142198564861	1034.57349605803	123.685295328873
PVP01_0315100	133.982634838412	99.876903782251	271.551169468722	493.380775429324	1156.90777816631
PVP01_0315200	7.66180387065043	3.72985367984276	293.238295966843	518.472795184043	78.3940261166477
PVP01_0315300	1521.41785480737	3500.94084578833	214.386086975128	429.612003256465	350.398612467237
PVP01_0315400	1800.55675799132	3197.63672588908	165.126384858804	539.267126929112	196.395072476731
PVP01_0315700	177.481501230075	80.5517050965623	8.87233594291799	130.037178366004	1
PVP01_0315800	566.582219343664	1933.23994329896	810.907611826041	404.024691620066	126.699056704898
PVP01_0315900	26.5173466228509	92.3196129693181	71.2900403897797	14.9180115929323	1
PVP01_0316000	38.908350689328	8.00911644342241	15.0007209736404	340.245905978388	1
PVP01_0316500	34.2755828108307	41.0175895038994	1	63.1661776678698	1
PVP01_0316600	266.629925720099	66.9735301705314	13.6341950879795	94.7258509012364	469.114604719618
PVP01_0316900	59.8229286718131	32.3797761984434	16.8282581236836	97.5945648078533	1
PVP01_0317000	368.665697724336	2037.70585386162	530.800988965617	186.220602949696	82.8047198134257
PVP01_0317100	53.9607437834004	11.7289640269726	7.87219838299988	1	1
PVP01_0317300	3032.50999059895	5675.51580743914	253.590536527542	910.977125312329	766.59351539256
PVP01_0317400	2.17079005834058	2.98161065313887	16.1973094781139	62.4473274291158	74.8069776378774
PVP01_0317800	222.22472258733	113.740873800997	26.6773799665569	352.106482427307	41.5252066785541
PVP01_0317900	58.9512940836388	22.8322700860982	13290.6252889758	110.543034896757	72.0921532035901
PVP01_0318200	269.670995493952	664.936896040173	39.245534185671	139.523147464993	34.4581365365262
PVP01_0318500	153.715122831191	48.3843543588684	94.0090225357939	2585.03871374866	363.646070091216
PVP01_0318600	47.4480608433847	16.2105269562156	333.652788683434	1653.94350478237	175.056704686321
PVP01_0318700	257.287881952849	46.5991206050648	43.7115499558374	6.26052763092138	37.4864434774585
PVP01_0318800	17.4243523126214	1	158.225877133404	834.611059722691	116.996544374035
PVP01_0318900	2.1773594531598	1	18.6978574213564	113.348547626059	23.7329559662643
PVP01_0319000	75.8165890844975	27.201765912076	267.764782538647	505.21216207845	119.924641491332
PVP01_0319300	152.48205670589	30.6849059341453	32.4219402082726	38.3266118919905	31.3034894468098
PVP01_0320200	83.2642815471588	8.13704530164309	14.7725032099216	579.016635480323	15950.5241247824
PVP01_0320900	62.8955945423143	26.839578077786	9.04110621117683	1	1
PVP01_0321000	514.92096203757	601.823389456862	80.4876812035301	164.82918234178	32.4866417922196
PVP01_0321100	21.2783820391235	97.6340067788919	2763.71102435597	18.4769860747426	40.7266804385825
PVP01_0405100	578.935516630362	1912.40427204327	953.610451405098	244.125377261752	158.239831894756
PVP01_0405400	315.772922543718	23.9663409189297	84.0953297341458	47.3132328264378	868.718877099821
PVP01_0405600	329.105717316112	33.8306358948369	72.0180962957345	1336.65336420525	10.5100426049909
PVP01_0405700	216.294678007718	12.6273442832529	22.7696367597954	89.0472406211617	285.021154135627
PVP01_0405800	1648.89371593554	3690.07834857017	566.872855573949	610.790821814159	371.885352477448
PVP01_0406300	473.841487492605	1830.61833645965	411.814867016233	168.149033780489	147.332183909695
PVP01_0406500	511.084757830525	515.747521739253	67.2352648187388	214.261658425852	14.5253939270981
PVP01_0406600	35.8221377212795	198.812518453184	45.8419401839546	16.5678368490698	1
PVP01_0406700	319.567455411346	123.637363749378	22.4937843761732	38.2444515353595	49.9500220275099
PVP01_0406900	7.47829971566444	6.13980263157895	23.4643614154883	602.804203651874	1
PVP01_0407000	259.473182641973	23.1201513391619	29.1240601326488	246.893857001532	390.12890166522
PVP01_0407200	2360.97599473802	3363.68951785865	127.684394828093	710.455745725089	384.059354534634
PVP01_0407400	306.947252647859	290.807531965909	788.003866559069	142.407711202861	137.993863686507
PVP01_0407500	605.1886770228	39.4079746526482	4940.95203226972	477.60200181809	1182.12161276462
PVP01_0407700	17.4748764987955	18.3450997337193	37.8643174836182	1	1
PVP01_0408100	112.005751726139	1	203.458466203415	152.624090059968	1550.7171234597
PVP01_0408200	99.8134534399821	3.49675421951463	282.082230140935	1	10.91945403325
PVP01_0408300	211.415038407591	960.05586859	5518.44129269672	38.0566906543889	498.9107591129
PVP01_0408800	118.636440852632	59.8597666533616	20.9692972906057	11.4620020087044	1
PVP01_0409000	85.8459497547034	21.8292283556641	39.2336997859508	5939.33516394706	787.081023026706
PVP01_0409100	23.0707822444904	12.9581813432816	145.0577642666	115.916706261128	40.7266804385825
PVP01_0409200	400.091810524417	18.4990450929561	47.453659733123	290.444156037854	1065.68627342646
PVP01_0409600	308.899091850877	78.3354959717315	842.914109564435	605.092325251227	121.128142402964
PVP01_0409700	32.7469701120047	11.6246522786936	12.5734609591086	2080.20043426709	68.5540020603559
PVP01_0410100	117.360973438482	281.341280275448	591.964867999343	68.4489306582095	146.618745639837
PVP01_0410200	10.9632349398598	40.3416389351178	2533.862810485	376.569004655	90.9337847438417
PVP01_0410400	27.7268205438133	113.795217126886	3.4410856863685	1	1
PVP01_0410500	694.453032258841	4506.52642140539	113.793996312562	386.513789014868	109.505858917412
PVP01_0411100	13.4187541248958	1.64420537267281	23.493805844525	617.468184462285	17.6708343752605
PVP01_0411200	145.380805364392	189.368098583352	79.2588305521608	25.7596316207725	16.1517447234049
PVP01_0411500	172.964805976436	9.32064071338438	8.78657160561923	700.006800900608	22.4629098021299
PVP01_0412100	358.877741533474	25.9957090154923	22.4154896925002	93.8173142800936	16.8750317500635
PVP01_0412200	281.913230560393	20.8788520645	19.4291092091695	48.0916762990676	66.8327847267939
PVP01_0412300	11.898237850843	49.0327223188066	1654.35594611546	172.381169198324	54.7033115114287
PVP01_0412500	174.463460117132	137.17553901021	366.364008910621	184.582514358055	1512.29925356144
PVP01_0413200	676.09130137711	2218.98059457431	199.464153573506	230.820319726559	272.073826542024
PVP01_0413300	45.9084640481604	7.19273385893884	10.5265301722806	1	1
PVP01_0413500	722.624189456935	80.0234686384618	1380.71729264641	387.839340023406	4094.82935565737
PVP01_0413600	25.071127237494	1	25.5539927664832	66.0773364880074	35.4269631975763
PVP01_0413700	106.246209524993	20.2967403155563	7.3703881118922	51.7071603877855	8.93751587503175
PVP01_0413900	45.4420198496761	26.3422531059034	3.61535830940686	16.5678368490698	49.9500220275099
PVP01_0414000	150.296446234654	497.416797467365	38.8665432201907	120.485241183298	85.9544805182625
PVP01_0414500	62.0870680278838	1	9.90140026391381	8.73502885165762	172.068090455594
PVP01_0414700	473.461475871096	68.7282100820681	57.6857136888559	154.470434583827	2533.33941797915
PVP01_0414800	1477.08739924652	3414.294980428	283.574607634399	475.255870419102	190.331890900792
PVP01_0415000	1558.43974061013	1974.88545709752	140.820990053179	167.575909774329	261.858597317784
PVP01_0415200	587.820884199117	26.5983985779738	1470.52466813112	149.63515103803	62.9064211202633
PVP01_0415400	104.359710236483	17.0878545482446	10.7415727768648	36.8379273593766	1
PVP01_0415600	61.141151155832	18.3041146444144	5.20973568480527	8.48486186687425	1
PVP01_0415800	116.651922514562	13.6405993024607	50.4422989079382	23.1840502487581	2788.25204025389
PVP01_0416300	22.4382717031795	1	3.27242931877247	1	1
PVP01_0416600	141.857841832129	1370.35115861587	57.488717502271	101.953154251493	347.137542625176
PVP01_0416700	240.472422776266	29.5467752225151	29.0662443685729	11.8607113765952	201.918119166937
PVP01_0418100	73.2920042628024	27.0829629482834	6.66606442786156	91.6982723144656	1
PVP01_0418200	327.110544435347	221.297985027969	6761.45718483512	507.791995266413	847.264798006871
PVP01_0418500	33.2732433722468	175.653127789	5.59912447131848	14.7040761058134	49.9500220275099
PVP01_0418600	27.096712458328	66.3752124766267	3.40709657448928	29.0893633976044	1
PVP01_0419300	164.963004545882	4.36519046978059	56.9860891063872	1017.34316411945	70.6076782745961
PVP01_0419500	322.330128522959	45.4966693874758	186.346577954976	230.314983636984	1502.38864827136
PVP01_0419700	447.569667425008	153.305749158278	29.0621910951587	66.785724202956	42.395652411558
PVP01_0419900	1	1	1	1	544.544728489293
PVP01_0420200	167.596893846381	31.5240961834682	10.023737371947	44.8021745037695	8.93751587503175
PVP01_0420300	54.5799249924791	20.8846688418234	7.43751387503807	296.107125157533	79.2867791476385
PVP01_0420400	37.5192758248146	9.47162745463748	16.5988054612354	1	1
PVP01_0420600	250.264326154642	598.066833648754	62.2925277476447	121.981898162891	64.8585785959351
PVP01_0420800	75.1129140877851	47.2288964455583	30.1114911889702	111.113592168278	360.1870963264
PVP01_0420900	204.401843892823	295.787671887366	318.995840437709	682.339421721786	32.9070865639258
PVP01_0421300	28.7032145943116	1	10.9079310613051	1389.88210483882	30.1928185666326
PVP01_0421400	102.658198265212	752.693850685508	28.5444649952296	32.4871713042911	31.4182210679998
PVP01_0421500	171.643823641967	12.9328761981194	6.04906562573417	66.6943895608747	470.97954024783
PVP01_0421700	199.072419475814	13.1170717571667	23.2286158537135	913.535727663899	2487.46577514647
PVP01_0505000	1.41611157974259	1	161.603478291411	1	41.5252066785541
PVP01_0505200	14.216665180003	11.3081661368671	2.59323195067354	1	1
PVP01_0505400	92.4584726787665	175.715178258777	54.9419889487872	16.1973374264829	377.859225363287
PVP01_0505500	73.2237322819043	3.27055992007629	27.8726406165877	24.4380501355264	10.5100426049909
PVP01_0505600	3.1794252750095	3.96015629625244	168.562054501324	1	1
PVP01_0505700	310.651551457943	245.874625319862	2018.86775041667	1392.49611299089	7881.50495750739
PVP01_0505900	116.724774904723	26.5941966238601	190.600724078357	11.8607113765952	10.5100426049909
PVP01_0506000	189.398381595184	36.0611478185294	13.7056567854743	184.056759432772	16.8750317500635
PVP01_0507000	20.3464467767667	14.6089600334622	8.48725738519794	445.842943148296	1
PVP01_0507400	423.756601220833	1986.82255454648	135.786783265788	811.430734977668	299.828569763489
PVP01_0507600	897.792390817521	1628.95120963893	66.6644392669785	161.661819065133	115.775039585161
PVP01_0507700	147.193206604741	51.9444102968692	13.5531198557983	175.21582246931	8.93751587503175
PVP01_0507800	90.2276933212926	28.953982585209	373.441990600812	224.474050488672	138.194242393027
PVP01_0508300	426.899675329895	431.457691463228	38.0607160305273	92.2780470214913	39.3019128766839
PVP01_0508500	16.2537832995778	10.1283114204726	8.3812821421286	4889.20268516565	45.1891294741494
PVP01_0508600	19.7179863557282	30.9015451265633	38.5054516007963	7138.25942848298	20.8267145151377
PVP01_0508800	573.38102440112	3073.76353384746	137.473048820276	330.713148343763	238.708499910153
PVP01_0508900	23.914125638606	1	10.3210134745668	9.85081073426326	1
PVP01_0509000	267.635807726844	21.7426728523045	16.263158173954	144.135990006661	16.8750317500635
PVP01_0509200	1.398250723522	1	1	68.4084373361022	545.872023654063
PVP01_0509400	446.164839315229	3139.29865629793	559.653654185821	135.767618413218	76.5455975821724
PVP01_0509600	38.7002203537343	3.03367770275767	6.97408860757133	53.1942617458353	90.6138209398275
PVP01_0509800	156.240701835847	45.5917353895381	6.90139378402491	97.5211354693334	1
PVP01_0509900	296.964171595295	99.0973363815337	17.7372145877824	38.6911948169931	51.1423975133098
PVP01_0510100	660.332382427306	65.1619608962808	123.653403195476	728.741206238569	1883.80431088958
PVP01_0510200	245.931115099726	59.7262185605676	74.0329245824986	42.4004491019367	1
PVP01_0510400	111.280832893427	221.502845705751	103.665403417103	850.609406478019	1
PVP01_0510500	111.463137725987	11.9196645566018	5.21821183638643	47.6819892366839	1
PVP01_0510800	42.1159597831856	41.6422513617168	43.866580715179	13216.0901762511	379.799358144874
PVP01_0510900	8.58623682023691	3.12910918071879	1	292.212663045719	1278.05664274828
PVP01_0511800	5.86281511738745	3.09025546381329	63.3808003216512	62.1225263051006	605.118421817101
PVP01_0511900	50.9728431518431	152.293770112619	22.013771672762	251.444556087932	2721.44902294054
PVP01_0512000	248.23198085651	113.096380351071	12.3816139884843	95.3656516823285	38.7613552465039
PVP01_0512200	257.733493135648	45.264499679862	12.8924106342982	20.6801770077158	10.91945403325
PVP01_0512600	380.16765758121	752.912678321319	32.738639671354	132.676098100412	25.7765189495858
PVP01_0512800	22.6127765853742	36.1828979054763	2.21363641880166	1	1
PVP01_0512900	231.852933205107	626.265971444116	213.334078999735	21.1699123129178	168.36316136818
PVP01_0513100	428.226388968368	507.555387773814	404.406916439509	2684.25311559017	348.879272418834
PVP01_0513400	66.6561352426854	19.3401777616246	84.7468003409801	11.8607113765952	1
PVP01_0513700	30.4275635406226	1	36.3268493996316	57.9435863802888	246.834680277006
PVP01_0513800	166.718257868009	103.631997668543	447.500816221502	35.9573123191314	31.8447413590445
PVP01_0513900	150.714474314779	24.3806652966994	5.22352988428614	18.3269748577368	1
PVP01_0514600	109.217068014348	15.9619091899418	24.7441954002449	15.4492615459576	20.8267145151377
PVP01_0514700	475.020096983936	132.556401874815	1018.51451487639	377.704130533397	109.767238393779
PVP01_0514900	12.0276463626854	1.82676058666931	1	25.0957779867883	1
PVP01_0515100	2.01656089283133	6.62204632675461	4.8844412160752	228.511199688875	1
PVP01_0515200	28.6970489160423	113.698049437751	15.6059810516557	68.3501232441637	1
PVP01_0515500	212.842273148768	1593.15231770239	28.7274634045021	556.929944416784	80.996928988981
PVP01_0516600	528.229437996187	45.5032390494598	604.749638555233	374.878257833891	3343.24519276686
PVP01_0516700	117.253548961414	60.5874827631519	12.890456378514	699.397210710909	45.3445632900375
PVP01_0516900	57.944704816184	617.20616518523	148.314242944263	120.470496626513	22.3346987540536
PVP01_0517000	5.96673514222939	1	2.43273659854004	67.6703281605205	66.4023534743715
PVP01_0517200	15.5577647661725	3.13428949502711	720.418721384639	25.3269367693828	157.835369544692
PVP01_0517300	26.7276404705564	275.69367330223	7.33061844282585	30.3195648993695	34.6366725382903
PVP01_0517400	43.9834008130693	396.501696392424	20.276368768485	1216.29941638428	8.93751587503175
PVP01_0517500	11.5317012478571	1	21.6907902446611	1	1
PVP01_0517600	378.827876804057	57.2378061679169	13853.6233775278	283.749843279305	103.841822577334
